CaseID,Category,question,num_of_debates,sum_of_debates
122,college_physics,"Assume that the solar flux at Earth’s surface is 1,000 W/m^2 and that the sunlight is normal to a completely reflecting surface with an area of 3 m^2. What is the total radiation force exerted on the surface? The options are: A) 2 x 10^-6 N, B) 1 x 10^-5 N, C) 2 x 10^-5 N, D) 3 N",[1],1
123,college_physics,"A gas cell with an optical path length of 10 cm is placed in one arm of a Michelson interferometer. If the light source for the interferometer is a laser with wavelength 632.2 nm, then 100 fringes are counted as the gas cell is evacuated. What is the index of refraction of the original gas? The options are: A) 1.00063, B) 1.00032, C) 1.00016, D) 0.99968",[2],2
124,college_physics,"An observer O at rest midway between two sources of light at x = 0 and x = 10 m observes the two sources to flash simultaneously. According to a second observer O', moving at a constant speed parallel to the x-axis, one source of light flashes 13 ns before the other. Which of the following gives the speed of O' relative to O? The options are: A) 0.13c, B) 0.15c, C) 0.36c, D) 0.53c",[1],1
125,college_physics,"Consider three identical, ideal capacitors. The first capacitor is charged to a voltage and then disconnected from the battery. The other two capacitors, initially uncharged and connected in series, are then connected across the first capacitor. What is the final voltage on the first capacitor? The options are: A) V_0/5, B) V_0/3, C) V_0/2, D) 2V_0/3","[3, 1, 1, 1]",6
126,college_physics,"A 10 kg box slides horizontally without friction at a speed of 1 m/s. At one point, a constant force is applied to the box in the direction of its motion. The box travels 5 m with the constant force applied. The force is then removed, leaving the box with a speed of 2 m/s. Which of the following gives the magnitude of the applied force? The options are: A) 1 N, B) 2 N, C) 3 N, D) 4 N",0,0
127,college_physics,"One end of a horizontal, massless spring is attached to a wall. A mass of 0.30 kg is attached to the other end of the spring and rests on a table. The mass is displaced 0.030 m from its equilibrium position and released. It has a speed of 0.040 m/s as it passes through its equilibrium position. In the absence of friction, what is the total mechanical energy of the system? The options are: A) 0.24 mJ, B) 0.38 mJ, C) 0.48 mJ, D) 0.75 mJ",0,0
128,college_physics,"Sound waves moving at 350 m/s diffract out of a speaker enclosure with an opening that is a long rectangular slit 0.14 m across. At about what frequency will the sound first disappear at an angle of 45q from the normal to the speaker face? The options are: A) 500 Hz, B) 1,750 Hz, C) 2,750 Hz, D) 3,500 Hz",0,0
129,college_physics,"White light is normally incident on a puddle of water (index of refraction 1.33). A thin (500 nm) layer of oil (index of refraction 1.5) floats on the surface of the puddle. Of the following, the most strongly reflected wavelength is The options are: A) 500 nm, B) 550 nm, C) 600 nm, D) 650 nm","[1, 3, 3, 1]",8
130,college_physics,"The driver of a police car hears an echo of the car’s siren from a wall toward which the car is moving with a speed of 3.5 m/s. If the speed of sound is 350 m/s and the frequency of the siren is 600 Hz, the driver hears the echo at a frequency nearest to which of the following? The options are: A) 600 Hz, B) 606 Hz, C) 612 Hz, D) 618 Hz",0,0
131,college_physics,"The surface of the Sun has a temperature close to 6,000 K and it emits a blackbody (Planck) spectrum that reaches a maximum near 500 nm. For a body with a surface temperature close to 300 K, at what wavelength would the thermal spectrum reach a maximum? The options are: A) 10:00 PM, B) 100 Pm, C) 10 mm, D) 100 mm","[1, 1, 1]",3
132,college_physics,"A student makes 10 one-second measurements of the disintegration of a sample of a long-lived radioactive isotope and obtains the following values: 3, 0, 2, 1, 2, 4, 0, 1, 2, 5. How long should the student count to establish the rate to an uncertainty of 1 percent? The options are: A) 80 s, B) 160 s, C) 2,000 s, D) 5,000 s","[1, 1]",2
133,college_physics,"The rest mass of a particle with total energy 5.0 GeV and momentum 4.9 GeV/c is approximately The options are: A) 0.1 GeV/c^2, B) 0.2 GeV/c^2, C) 0.5 GeV/c^2, D) 1.0 GeV/c^2",[1],1
134,college_physics,"A 3-microfarad capacitor is connected in series with a 6-microfarad capacitor. When a 300-volt potential difference is applied across this combination, the total energy stored in the two capacitors is The options are: A) 0.09 J, B) 0.18 J, C) 0.27 J, D) 0.41 J",0,0
135,college_physics,"Two spaceships approach Earth with equal speeds, as measured by an observer on Earth, but from opposite directions. A meterstick on one spaceship is measured to be 60 cm long by an occupant of the other spaceship. What is the speed of each spaceship, as measured by the observer on Earth? The options are: A) 0.4c, B) 0.5c, C) 0.6c, D) 0.7c",[1],1
136,college_physics,"An airplane drops a payload while traveling due north, parallel to the ground, at a constant speed of 100 m/s. If air resistance is neglected, what is the velocity of the payload relative to the plane 4.0 s after it is released? The options are: A) 0, B) 40 m/s down, C) 80 m/s down, D) 100 m/s north and 40 m/s down",0,0
121,college_physics,"The hydrogen lines observed in the spectrum of the quasar 3C9 are shifted so far into the red that their wavelengths are three times as long as those observed in the light from hydrogen atoms at rest in a laboratory on Earth. If it is assumed that the shift is entirely due to the relative motion of 3C9 and Earth, the relative speed of the quasar is The options are: A) 2c, B) c, C) 0.8c, D) 0.5c",0,0
124,college_physics,"An observer O at rest midway between two sources of light at x = 0 and x = 10 m observes the two sources to flash simultaneously. According to a second observer O', moving at a constant speed parallel to the x-axis, one source of light flashes 13 ns before the other. Which of the following gives the speed of O' relative to O? The options are: A) 0.13c, B) 0.15c, C) 0.36c, D) 0.53c",0,0
