Category,Question,raw_cot,corrected_cot,Correct Answer,Corrected COT Answer,Big_Category
college_physics,"A grating spectrometer can just barely resolve two wavelengths of 500 nm and 502 nm, respectively. Which of the following gives the resolving power of the spectrometer? The options are: A) 2, B) 250, C) 5,000, D) 10,000",B,,B,B,Advanced Math and Science
college_physics,"Under ideal conditions, the electric and magnetic fields inside a superconductor are zero. Maxwell’s equations imply that which of the following must be true just outside the surface of the superconductor? The options are: A) B = 0, B) B is perpendicular to the surface., C) B is tangential to the surface., D) B is time independent.",B,,C,B,Advanced Math and Science
college_physics,"A single-electron atom has the electron in the l = 2 state. The number of allowed values of the quantum number m_l is The options are: A) 1, B) 2, C) 3, D) 5",D,,D,D,Advanced Math and Science
college_physics,"Which of the following is true about any system that undergoes a reversible thermodynamic process? The options are: A) There are no changes in the internal energy of the system., B) The temperature of the system remains constant during the process., C) The entropy of the system and its environment remains unchanged., D) The entropy of the system and its environment must increase.",C,,C,C,Advanced Math and Science
college_physics,"Positronium is an atom formed by an electron and a positron (antielectron). It is similar to the hydrogen atom, with the positron replacing the proton. If a positronium atom makes a transition from the state with n=3 to a state with n=1, the energy of the photon emitted in this transition is closest to The options are: A) 6.0 e, B) 6.8 eV, C) 12.2 eV, D) 13.6 eV",C,,A,C,Advanced Math and Science
college_physics,"A grating spectrometer can just barely resolve two wavelengths of 500 nm and 502 nm, respectively. Which of the following gives the resolving power of the spectrometer? The options are: A) 2, B) 250, C) 5,000, D) 10,000",B,,B,B,Advanced Math and Science
college_physics,"Characteristic X rays, appearing as sharp lines on a continuous background, are produced when high-energy electrons bombard a metal target. Which of the following processes results in the characteristic X rays? The options are: A) Electrons producing Čerenkov radiation, B) Electrons colliding with phonons in the metal, C) Electrons filling inner shell vacancies that are created in the metal atoms, D) Electrons combining with protons to form neutrons",C,,C,C,Advanced Math and Science
college_physics,"The speed of light inside of a nonmagnetic dielectric material with a dielectric constant of 4.0 is The options are: A) 1.2 x 10^9 m/s, B) 3.0 x 10^8 m/s, C) 1.5 x 10^8 m/s, D) 1.0 x 10^8 m/s",C,,C,C,Advanced Math and Science
college_physics,"The best type of laser with which to do spectroscopy over a range of visible wavelengths is The options are: A) a dye laser, B) a helium-neon laser, C) an excimer laser, D) a ruby laser",A,,A,A,Advanced Math and Science
college_physics,"Which of the following is true about any system that undergoes a reversible thermodynamic process? The options are: A) There are no changes in the internal energy of the system., B) The temperature of the system remains constant during the process., C) The entropy of the system and its environment remains unchanged., D) The entropy of the system and its environment must increase.",C,,C,C,Advanced Math and Science
college_physics,"The primary source of the Sun’s energy is a series of thermonuclear reactions in which the energy produced is c^2 times the mass difference between The options are: A) two hydrogen atoms and one helium atom, B) four hydrogen atoms and one helium atom, C) six hydrogen atoms and two helium atoms, D) three helium atoms and one carbon atom",B,,B,B,Advanced Math and Science
college_physics,"De Broglie hypothesized that the linear momentum and wavelength of a free massive particle are related by which of the following constants? The options are: A) Planck’s constant, B) Boltzmann’s constant, C) The Rydberg constant, D) The speed of light",A,,A,A,Advanced Math and Science
college_physics,"The emission spectrum of the doubly ionized lithium atom Li++ (Z = 3, A = 7) is identical to that of a hydrogen atom in which all the wavelengths are The options are: A) decreased by a factor of 9, B) decreased by a factor of 49, C) decreased by a factor of 81, D) increased by a factor of 9",A,,A,A,Advanced Math and Science
college_physics,"The eigenvalues of a Hermitian operator are always The options are: A) real, B) imaginary, C) degenerate, D) linear",A,,A,A,Advanced Math and Science
college_physics,"The driver of a police car hears an echo of the car’s siren from a wall toward which the car is moving with a speed of 3.5 m/s. If the speed of sound is 350 m/s and the frequency of the siren is 600 Hz, the driver hears the echo at a frequency nearest to which of the following? The options are: A) 588 Hz, B) 594 Hz, C) 600 Hz, D) 612 Hz",D,,D,D,Advanced Math and Science
college_physics,"The speed of light inside of a nonmagnetic dielectric material with a dielectric constant of 4.0 is The options are: A) 1.2 * 10^9 m/s, B) 3.0 * 10^8 m/s, C) 1.5 * 10^8 m/s, D) 1.0 * 10^8 m/s",C,,C,C,Advanced Math and Science
college_physics,"Which of the following is true about any system that undergoes a reversible thermodynamic process? The options are: A) There are no changes in the internal energy of the system., B) The temperature of the system remains constant during the process., C) The entropy of the system and its environment remains unchanged., D) The entropy of the system and its environment must increase.",C,,C,C,Advanced Math and Science
college_physics,"The suspension cable of a 1,000 kg elevator snaps, sending the elevator moving downward through its shaft. The emergency brakes of the elevator stop the elevator shortly before it reaches the bottom of the shaft. If the elevator fell a distance of 100 m starting from rest, the heat that the brakes must dissipate to bring the elevator safely to rest is The options are: A) 100 J, B) 1,000 J, C) 10,000 J, D) 1,000,000 J",D,,D,D,Advanced Math and Science
college_physics,"A uniform solid disk starts from rest and rolls down an inclined plane without slipping. After some time, what fraction of the disk’s total kinetic energy is rotational kinetic energy? The options are: A) 1/4, B) 1/3, C) 1/2, D) 2/3",B,,B,B,Advanced Math and Science
college_physics,"Protons used in cancer therapy are typically accelerated to about 0.6c. How much work must be done on a particle of mass m in order for it to reach this speed, assuming it starts at rest? The options are: A) 0.25mc^2, B) 0.60mc^2, C) 0.67mc^2, D) 1.25mc^2",A,,A,A,Advanced Math and Science
college_physics,"A three-dimensional harmonic oscillator is in thermal equilibrium with a temperature reservoir at temperature T. The average total energy of the oscillator is The options are: A) (1/2) k T, B) kT, C) (3/2) k T, D) 3kT",C,,D,C,Advanced Math and Science
college_physics,"Light of variable frequency shines on the metal surface of a photoelectric tube. Einstein’s theory of the photoelectric effect predicts that the The options are: A) work function of the metal is proportional to the frequency, B) work function of the metal is proportional to the wavelength, C) current in the tube is a linear function of the wavelength, D) potential difference necessary to stop the emitted electrons is a linear function of the frequency above the threshold frequency",D,,D,D,Advanced Math and Science
college_physics,"The best type of laser with which to do spectroscopy over a range of visible wavelengths is The options are: A) a dye laser, B) a helium-neon laser, C) an excimer laser, D) a ruby laser",A,,A,A,Advanced Math and Science
